id,name,country,description,category,ingredients,instructions
75a4fd96-1b4f-4a67-87b3-7f498dcb3e26,Peynirli ve Çikolatalı Poğaça,Turkey,"Tuzlu ve tatlı lezzetleri bir araya getiren, pratik ve lezzetli poğaça tarifi.",Tatlı,"[""1 adet yumurta"", ""1 su bardağı sıvı yağ"", ""1 paket instant maya"", ""1 tatlı kaşığı tuz (dilediğiniz kadar)"", ""1 kase damla çikolata (dilediğiniz kadar)"", ""3-4 su bardağı un (aldığı kadar)"", ""4 yemek kaşığı toz şeker"", ""1 su bardağı süt""]","[""Uygun bir kaba ilik sütü, 1 yemek kaşığı toz seker ve 1 paket instant mayayı alıyoruz biraz karıştırıyoruz."", ""Sonra tuz, yumurta beyazı (sarısı üzerine) 1 su bardağından 1 parmak eksik sıvı yağ ekleyip karıştırıyoruz."", ""Üzerine aldığı kadar un ilave ediyoruz yumuşak bir hamur elde edene kadar yoğuruyoruz."", ""Üzerini kapatıp 30 dakika mayalanmaya bırakıyoruz."", ""Mayalanan hamuru 2 eşit parçaya bölüyoruz."", ""Küçük bezeler elde ediyoruz, elimizle hamuru açıp içine peynir yerleştirdikten sonra hamurun uç kısmına kesikler atıyoruz. Ve yuvarlayıp ay şeklini veriyoruz."", ""Yağlı kağıt serili tepsiye diziyoruz."", ""Diğer hamuru tezgahta açıyoruz üzerine labne peyniri sürüyoruz ve ayırdığımız 3 yemek kaşığı toz şekeri serpiyoruz, üzerine de damla çikolataları serpiyoruz."", ""Rulo halinde sarıp küçük üçgenler halinde kesiyoruz. Her üçgenin ortasından bir bıçağın arkası ile bastırıp şeklini veriyoruz ve tepsiye aktarıyoruz."", ""Ayırdığımız yumurta sarısını üzerilerine sürüyoruz."", ""Önceden ısıtılmış 200 dereceli fırında üzeri kızarana kadar pişiriyoruz. Afiyet olsun.""]"
865ec06c-334c-4cf6-9ad8-70731f6b6b34,Receta de Morcilla con hojaldre,Spain,"Aprende a preparar Morcilla con hojaldre con esta rica y fácil receta. Sacamos la carne de las morcillas. Pelamos y picamos las peras y las manzanas, las cortamos en cuadraditos. Sacamos de la sartén y dejamos que se enfrie.",Morcilla,"[""2 láminas de hojaldre."", ""½ k de morcilla de cebolla."", ""Mantequilla."", ""2 peras."", ""2 manzanas."", ""Pasas de corinto 50 g"", ""piñones, 50 g."", ""1 huevo.""]","[""Sacamos la carne de las morcillas."", ""Pelamos y picamos las peras y las manzanas, las cortamos en cuadraditos."", ""En una sartén ponemos un poco de mantequilla, cuando esté caliente rehogamos la fruta hasta que esté transparente."", ""Añadimos la morcilla y la rehogamos muy bien, luego agregamos las pasa que ya tendremos en remojo y los piñones."", ""Sacamos de la sartén y dejamos que se enfrie."", ""Extendemos el hojaldre, si no viene ya extendido y forramos una bandeja o molde apropiado y colocamos el relleno que tendremos ya frío."", ""Tapamos con la otra lámina de hojaldre, sellamos los bordes pinchamos la pasta y la barnizamos con el huevo batido, metemos en el horno ya caliente como a 200º, dejamos que cueza 30-40 minutos, comprobamos y sacamos del horno.""]"
95206d87-1461-484e-a545-72547e44a94a,Tuna Dalgası,Turkey,"Tuna Dalgası, lezzetli ve kolay bir yemek.",Ana Yemek,"[""2 adet yumurta"", ""1 su bardağı toz şeker"", ""1 su bardağı sıvı yağ"", ""1/2 çay bardağı zeytinyağı"", ""1 su bardağı süt"", ""2 su bardağı un"", ""2 paket vanilin"", ""1 paket kabartma tozu""]","[""Bir kabın içerisine yumurtaları alın ve toz şekerle birlikte kremamsı bir kıvam alana kadar güzel bir şekilde çırpın."", ""Sıvı yağ, zeytinyağı ve sütü de ekleyip çırpmaya devam edin."", ""Tüm sıvıları harca yedirdikten sonra un, vanilin, kabartma tozu ve tuzu ilave edip güzelce çırpın."", ""Pişirme kağıdı serili bir fırın tepsisinin ortasına yağlanmış kelepçeli dikdörtgen bir kalıp yerleştirin. Bu aşamada dikdörtgen bir borcam veya kek kalıbı, kelepçeli yuvarlak bir kalıp ya da kare bir "", ""Geriye kalan kısmına kakao ve süt ilave ederek güzelce çırpın. Elde ettiğiniz kakaolu kek harcını sade kek harcının üzerine  ilave edin ve yayın."", ""Ardından üzerine  suyunu iyice süzdüğünüz vişneleri yayın."", ""180 derecede önceden ısıtılmış fırında yaklaşık 30-35 dakika kadar pişirin. Pişince çıkarıp oda sıcaklığında dinlenmeye bırakın.""]"
90e94d8d-1ecd-4ac3-9957-3e00924c4b8b,Soya Soslu Tavuk,Turkey,"Zengin soya sosu ve aromatik zencefil ile harmanlanmış, lezzetli ve pratik tavuk yemeği.",Tavuk Yemekleri,"[""1 kilogram tavuk göğsü"", ""1 yemek kaşığı ayçiçek yağı"", ""1 tatlı kaşığı toz zencefil"", ""1 tatlı kaşığı sarımsak tozu"", ""3 yemek kaşığı yer fıstığı"", ""1 adet yeşil soğan""]","[""Küçük küplere kesilmiş tavukları bir süzgeç yardımıyla sudan geçirin ve kağıt havlu ile hafifçe kurulayın. Ardından bir kaseye aktarın ve üzerine nişasta, soya sosu, ayçiçek yağı ilave edip, iyice har"", ""Bir diğer kasede ise; su, soya sosu, şeker, nişasta ve sirkeyi çırparak karıştırın. Hazırladığınız sos karışımını bir kenarda bekletin."", ""Ayçiçek yağını wok tavada ısıtın. Marine edilmiş tavukları ilave edin ve yaklaşık 3-4 dakika yüksek ateşte soteleyin. Ardından sarımsak tozunu ve toz zencefili ilave edin. Aromaları çıkana dek yaklaşı"", ""Daha sonra hazırladığınız sos karışımını ve fıstıkları wok tavaya dökün. Sosun kıvamı koyulaşana dek yaklaşık 1-2 dakika daha karıştırarak pişirmeye devam edin. Son olarak ince dilimlenmiş yeşil soğan""]"
e90eaf9d-c352-4b16-915c-e0a2e88c2de0,Yulaf Kasesi,Turkey,"Sağlıklı ve lezzetli bir kahvaltı seçeneği olan yulaf kasesi, enerji dolu bir başlangıç sunar.",Ana Yemek,"[""3-4 yemek kaşığı yulaf"", ""1 tatlı kaşığı fıstık ezmesi"", ""1 tatlı kaşığı bal"", ""1 adet muz"", ""2 yemek kaşığı badem"", ""2 yemek kaşığı ceviz"", ""1 çay kaşığı tarçın"", ""1 su bardağı süt""]","[""Kasemize yulafımızı alıyoruz. Üzerine istediğiniz kadar soğuk veya sıcak sütümüzü döküyoruz."", ""Dilimlemiş olduğumuz muzu da koyup üstüne balı ve fıstık ezmesini gezdiriyoruz. Sonrasında tarçını, isteğe bağlı badem ve cevizi de ekledikten sonra ortaya harika bir yulaf kasesi çıkıyor. Afiyet olsu""]"
f03acbdc-71cc-44db-b094-3645e84456ee,Sultan Aziz Muhallebisi,Turkey,"Geleneksel lezzetiyle damaklarda iz bırakan, pürüzsüz ve ferahlatıcı Sultan Aziz Muhallebisi.",Tatlı,"[""3.5 su bardağı süt"", ""3/4 su bardağı şeker"", ""1/2 çay kaşığı tuz"", ""1/2 yemek kaşığı nişasta"", ""1/2 su bardağı su"", ""1/2 yemek kaşığı Hindistan cevizi"", ""1/2 su bardağı kuru kayısı"", ""1 çay bardağı ceviz içi"", ""1 adet portakal""]","[""1 portakalın rendelenmiş kabuğu ve içini küp küp doğrayın. Kayısıyı ince ince doğrayıp suya basın."", ""Bir tencereye süt, tuz, rendelenmiş portakal kabuğu ve şekeri koyun. Orta derece ocak üzerinde, şeker eriyene kadar karıştırarak pişirin."", ""Bu arada bir kasede nişasta ile pirinç ununu karıştırın. Sonra bu karışıma suyu azar azar karıştırarak ilave edin."", ""Diğer yandan şekerli süte, nişastalı ve pirinç unlu karışımı yine azar azar karıştırarak ilave edin."", ""Süt boza kıvamına gelen kadar aralıksız karıştırmaya devam edin."", ""Muhallebi koyulaşmaya başlayınca, dövülmüş ceviz ile Hindistan cevizi ve suyu süzülmüş kayısıyı içine katın."", ""Muhallebiye yedirdikten sonra tencereyi ocaktan indirin."", ""Muhallebiyi kaselere boşaltın ve soğuması için bir kenarda bekletin. Ardından dilediğiniz şekilde süsleyerek servis yapın. Afiyet olsun.""]"
54372d64-94e0-4ff9-8f90-b8620c0ef9ad,Barbunyalı İçli Köfte,Turkey,"Barbunya ile zenginleştirilmiş, doyurucu ve lezzetli içli köfte tarifi.",Et Yemekleri,"[""1 su bardağı ince köftelik bulgur"", ""1 adet yumurta"", ""2 yemek kaşığı domates salçası"", ""1/2 su bardağı un"", ""1 tatlı kaşığı tuz"", ""1 su bardağı su""]","[""Soğanı ince kıyın. Tereyağı ile hafif pembeleşinceye kadar kavurun."", ""Fasulyenin yarısını püre şeklinde ezin, kalanıyla karıştırın ve ilave edin."", ""Barbunya, tuz ve karabiberi ilave edip karıştırın."", ""Ocaktan alıp soğumaya bırakın."", ""Bulgur, yumurta, salça, un ve tuzu karıştırın."", ""Elinizi hafif ıslatarak yoğurun."", ""Ceviz büyüklüğünde parçalar koparıp elinizde bastırarak ortasını açın."", ""Hazırladığınız içten paylaştırıp kapatın."", ""Diğerlerini de aynı şekilde hazırlayın. Geniş bir tencerede suyu kaynatın."", ""Hazırladığınız köfteleri suda haşlayıp yoğurt ile ılık servis yapın. Afiyet olsun.""]"
b386b0db-54b1-469b-b2fb-97dc54378a82,Fumet de poisson maison,France,"Le fumet de poisson est une préparation à partir de parures de poisson. On l'utilise en cuisine pour réaliser des sauces parfumées, mais aussi des risottos iodées ou encore pour pocher des poissons. Réaliser son fumet de poisson maison est un bon moyen d'éviter le gaspillage puisqu'on utilise les parties du poisson dont on se débarrasse habituellement. Et c'est pratique : on peut le conserver au congélateur pour de futures préparations !",Poissons,"[""700 g Parure(s)"", ""20 cl Eau"", ""10 cl Vin blanc sec"", ""0.5 Oignon(s)"", ""0.5 Poireau(x)"", ""15 g Beurre"", ""15 g Poivre en grain"", ""1 branche(s) Thym"", ""1 Feuille(s) de laurier""]","[""Émincez l'oignon et le poireau."", ""Rincez bien les parures de poisson à l’eau froide et claire."", ""Dans une cocotte, faites chauffer un peu de beurre sans le laisser colorer et faites-y suer le poireau et l’oignon pendant 3 min à feu moyen."", ""Ajoutez les parures de poisson. Faites revenir à nouveau 3 min en mélangeant bien."", ""Mouillez à hauteur avec l'eau et le vin blanc. Ajoutez le thym, le laurier et les grains de poivre."", ""Portez à ébullition et écumez si besoin. Baissez le feu et laissez cuire pendant 30 min."", ""Passez votre préparation dans une passoire puis au chinois pour récupérer le fumet.""]"
ef118597-2dbd-42c1-81b2-927e72095c52,Taboulé au Thermomix,France,"couscous, huile d'olive, citron, concombre, tomate, oignon rouge, menthe, persil, paprika, sel, poivre du moulin",Autres,"[""200 g de couscous grain moyen"", ""50 ml d'huile d'olive"", ""1 pièces de citron"", ""1 pièces de concombre"", ""3 pièces de tomate"", ""1 pièces d'oignon rouge"", ""1 bouquets de menthe"", ""1 bouquets de persil plat"", ""1/2 cuillères à café de paprika"", ""sel"", ""poivre du moulin""]","[""Lavez la menthe et le persil, séchez-les bien et récupérez les feuilles. Placez celles-ci dans le bol du Thermomix. Mixez en mode turbo pendant quelques secondes. Répétez l'opération 3 fois. Pelez et coupez l’oignon rouge en quatre et ajoutez-le dans le bol. Mixez pendant 3 secondes à vitesse 5."", ""Lavez et séchez le concombre ainsi que les tomates. Coupez les extrémités du concombre, puis coupez-le en deux dans la longueur (gardez les pépins). Taillez des tronçons d’environ 3 cm. Coupez les tomates en quartiers de taille égale."", ""Ajoutez les légumes dans le Thermomix. Pressez le citron et versez le jus dans le bol. Ajoutez toute l’huile d’olive, ainsi que le paprika doux. Salez légèrement et ajoutez quelques tours de moulin à poivre."", ""Versez la semoule dans le bol du Thermomix. Mixez 4 secondes à vitesse 5. Décollez les ingrédients de la paroi avec la spatule et mixer à nouveau durant 4 secondes à vitesse 5."", ""Versez le mélange obtenu dans un saladier. À ce stade, la semoule est encore sèche et le mélange très humide. Petit à petit, les grains vont absorber l’eau des légumes et l’huile pour gonfler et s'attendrir."", ""Couvrez et conservez au frais pendant au moins deux heures. Mélangez à nouveau et goûter pour vous assurer que la semoule est bien tendre. Rectifiez l’assaisonnement si nécessaire. Servez bien frais.""]"
521cefb1-c785-4d84-94d6-52c48c84be2a,Bol Cevizli Kalburabastı,Turkey,"Bol cevizli, yumuşacık ve şerbetli bir klasik tatlı.",Ana Yemek,"[""125 gram tereyağı veya margarin"", ""1 çay bardağı sıvı yağ"", ""1 çay bardağı yoğurt"", ""1 çay bardağı irmik"", ""1 adet yumurta"", ""1 paket kabartma tozu"", ""1 paket vanilya"", ""4,5 su bardağı un""]","[""Hamuru hazırlamadan önce şerbetimizi hazırlıyoruz. Tüm şerbet malzemelerini kaynatıp ılımaya başlıyoruz."", ""Hamur için olan tüm malzemeleri bir karıştırma kabın içine koyup iyice karıştırıp yoğuruyoruz. Yoğurduğumuz hamuru bir kenara koyup iç harcını hazırlıyoruz."", ""İçi için bir su bardağı iri kıyılmış cevizi de bir kaseye koyup birleştirme aşamasına geçiyoruz."", ""Hamurumuzu ceviz büyüklüğünde olacak şeklinde kopartıp kalburabastı kalıbına koyuyoruz (nihaleye de olur). Yuvarlak şeklinde elimizle açıp içine 1-2 çay kaşığı cevizden koyup kapatıyoruz."", ""Uçlarından ortaya doğru kapatıp diyer tarafı yukarıya doğru gelecek şeklinde döndürüp diyer kapattığımız taraf alta kalacak şeklinde çeviriyoruz."", ""Hazırlamış olduğumuz kalburabastıları 180 derece önceden ısıtılmış olan fırınımıza gönderiyoruz. 15-20 dakika orta derece kızardıktan sonra çıkartıyoruz."", ""Pişmiş olan kalburabastılarımız sıcakken üzerine ılık şerbet ilave ediyoruz ve şerbeti çekmesi için 10 dakika bekletip servis ediyoruz, afiyet olsun.""]"
e5cd7df9-0b8a-4cc3-a174-bee4043cd6df,Havuçlu Atıştırmalık Toplar,Turkey,Havuç ve bisküvi ile hazırlanan pratik ve lezzetli atıştırmalık toplar.,Ana Yemek,"[""4 su bardağı havuç"", ""2 su bardağı şeker"", ""20 adet pötibör bisküvi"", ""1 su bardağı Hindistan cevizi""]","[""Havuç ve şekeri yarım su bardağı ile pişirin."", ""Püre kıvamına gelince soğutun."", ""Bisküvileri un haline getirip ekleyin."", ""Küçük toplar yapıp Hindistan cevizine bulayıp servis edebilirsiniz. Afiyet olsun.""]"
aa26b532-2ba7-476c-b4ee-4559abe6bcf1,Pudingli Kurabiye,Turkey,"Kakaolu pudingin lezzetiyle birleşen, pratik ve yumuşacık bir kurabiye tarifi.",Tatlı,"[""1 paket kakaolu toz puding"", ""100 gram oda sıcaklığında tereyağı"", ""1 çay bardağı sıvı yağ"", ""2,5 su bardağı un"", ""1 adet yumurta"", ""2,5 su bardağı un""]","[""Yağları ve yumurtayı çırpın."", ""Üzerine toz pudingi ekleyin. Unu ve kabartma tozunu ekleyin güzelce yoğurun."", ""İyice yoğurduktan sonra dilerseniz buzdolabında 10 dakika kadar bekletin."", ""Ceviz büyüklüğünde parçalar koparıp fırın tepsisine dizin."", ""180 derece fırında üzeri çatlayana kadar 15 dakika kadar pişirin. Ardından çıkarıp soğutun ve servis edin. Afiyetler olsun.""]"
f7557daf-b5ca-4e2c-a998-4982023a12d3,İspir Fasulyesi,Turkey,"Doğu Anadolu'nun lezzetli ve doyurucu yemeği olan İspir fasulyesi, mis gibi kokusuyla sofralarınızı şenlendirir.",Sebze Yemekleri,"[""2 su bardağı ispir fasulyesi"", ""1 adet soğan"", ""2 yemek kaşığı salça"", ""3 yemek kaşığı sıvı yağ"", ""2 çay kaşığı tuz"", ""1 çay kaşığı karabiber"", ""1 çay kaşığı pul biber""]","[""Geceden ıslattığınız fasulyeyi tencerede kaynatın, köpüğünü alın.Tencereye yağı ve soğanları ekleyin, güzelce kavurun. Salçayı da ekleyin."", ""Süzdüğünüz fasulyeleri ekleyin, biraz daha kavurun. Baharatları da ilave edin."", ""Üstünü geçene kadar kaynamış su ilave edin."", ""Orta ateşte 30-35 dakika kadar pişirin. Ardından sıcak sıcak servis edin. Afiyet olsun!""]"
14e37024-9209-4623-a544-9583860cc34d,Tuzlu Yulaflı Kurabiye,Turkey,"Lezzetli ve pratik tuzlu yulaflı kurabiye, atıştırmalık için ideal bir seçenek.",Tatlı,"[""2.5 su bardağı yulaf ezmesi"", ""6 yemek kaşığı beyaz peynir"", ""2 yemek kaşığı yoğurt"", ""1 adet yumurta"", ""7 adet zeytin"", ""10 adet ceviz"", ""1 çay kaşığı pul biber"", ""1 çay kaşığı karabiber""]","[""Yumurta, yoğurt ve peyniri bir kap içerisinde iyice karıştırıyoruz."", ""Ardından diğer tüm malzemeleri ekleyip elde rahatça şekil verilebilecek bir karışım elde ediyoruz."", ""En son parçalar kopartıp elimizle şekil veriyoruz ve yağlı kağıt serilmiş fırın tepsisine koyarak 190 derece sıcaklıkta kızarana dek pişiriyoruz.""]"
e5ef722b-d117-490d-97b6-660f889900e8,Mor Muhallebili Pasta,Turkey,"Mor muhallebili pasta, yumuşacık dokusu ve göz alıcı rengi ile hem göze hem damağa hitap eden eşsiz bir lezzettir.",Tatlı,"[""4 adet yumurta"", ""1,5 su bardağı un"", ""1,5 çay bardağı toz şeker"", ""1 paket kabartma tozu"", ""1 paket vanilin""]","[""Keki için yumurta ve şekeri rengi açılana kadar iyice çırpın. Üzerine elenmiş un, kabartma tozu ve vanilyayı da ekleyip spatula yardımıyla karıştırın."", ""Yuvarlak veya kare orta boy kalıba döküp önceden ısıtılmış 180 derece fırında pişirin. Fırından alın, iyice soğuyunca kürdan yardımıyla delin."", ""Islatmak için süt ve şekeri karıştırıp kekin üzerine dökün, iyice çekmesini bekleyin."", ""Kreması için süt, şeker ve mor unu bir tencereye alın, kıvam alıp kaynayana kadar sürekli karıştırarak pişirin."", ""Ocaktan alıp içine vanilyayı ekleyin, karıştırın ve soğumaya bırakın."", ""Soğuyan kremayı kekin üzerine döküp çileklerle süsleyin. 1 gece buzdolabında dinlendirip servis edebilirsiniz. Afiyet olsun.""]"
8ec57751-3a6a-49f6-baab-97d9949fba75,Falafel (Nohut Köftesi),Turkey,"Lezzetli ve çıtır çıtır nohut köfteleri falafel, hem sağlıklı hem de doyurucu bir atıştırmalık.",Et Yemekleri,"[""2 su bardağı nohut (geceden ıslatılmış)"", ""1 adet kuru soğan"", ""2-3 çay kaşığı tuz"", ""2 çay kaşığı kimyon"", ""1/4 çay kaşığı karabiber"", ""1 çay kaşığı toz biber"", ""1 çay kaşığı kabartma tozu"", ""2,5 yemek kaşığı un""]","[""Geceden ıslatılmış nohutları süzün ve robota alın."", ""Üzerine un hariç diğer malzemeleri alıp robottan geçirin."", ""Birkaç defa robotu durdurup robotun duvarlarında birikenleri içeriye atıp tekrar çalıştırın. Daha sonra unu ekleyip yoğurun."", ""Hamurdan parçalar koparıp elinizle sıkarak top şekli verin."", ""Galeta ununa bulayıp kızgın sıvı yağda nar gibi kızartın."", ""Sosu için malzemeleri bir kapta karıştırın. Damak tadınıza göre limon ilave edebilirsiniz. Afiyet olsun.""]"
0c82c30d-6462-4628-a147-a619edac67ba,Damla Çikolatalı Kakaolu Kurabiye,Turkey,Kıvamında damla çikolatalı ve kakueli lezzet şöleni.,Tatlı,"[""100 gram tereyağı"", ""1 su bardağı pudra şekeri"", ""1 adet yumurta"", ""2,5 su bardağı un (kontrollü ekleyin)"", ""1 paket vanilya"", ""1 paket kabartma tozu"", ""2 yemek kaşığı kakao"", ""1 su bardağı damla çikolata""]","[""Tereyağı ve şekeri elinizle yoğurun. Üzerine yumurta, vanilya, kabartma tozu ilave edip yoğurmaya devam edin. Daha sonra kakao, çikolata ve unu ilave edin."", ""Hamurdan orta büyüklükte parçalar alıp yuvarlayın ve damla çikolata ile üzerini süsleyin."", ""180 derece ısıtılmış fırında pişirin.""]"
a7969d9f-59bc-433d-ba80-4378ee8fd7af,Orman Meyveli Crumble,Turkey,Taze orman meyveleri ve çıtır crumble ile harika bir lezzet.,Ana Yemek,"[""2 yemek kaşığı soğuk tereyağı (ya da margarin)"", ""4 yemek kaşığı şeker"", ""4 yemek kaşığı un"", ""1/2 su bardağı badem tozu""]","[""Tereyağı küp küp doğranıp bir kaseye alınır."", ""Üzerine un, badem tozu ve şeker eklenir. Parmak ucuyla karıştırılır."", ""Top top hamur elde etmeniz gerekiyor (Dikkat, yoğurmayın!)."", ""Kelepçeli bir kalıbın dibine orman meyvelerini doldurun. Üzerine de hazırladığımız karışımı yayalım."", ""Daha sonra önceden ısıttığımız 180 derece fırında üzeri kızarana kadar pişirelim, soğumaya bırakalım. Afiyet olsun.""]"
4b1ed67c-1ffe-4ac3-9b64-71236ce21885,Zahter Salatası,Turkey,"Nar ekşisi ve zeytinyağıyla harmanlanan ferahlatıcı zahter salatası, sofralarınıza Anadolu'nun otantik lezzetini getiriyor.",Salata,"[""2 yemek kaşığı nar ekşisi"", ""4 yemek kaşığı zeytinyağı"", ""1 çay kaşığı tuz"", ""1 adet domates""]","[""Zahterlerin yapraklarını ayıklayın ve saplarını atın, ayıkladığınız yaprakları bir kaba alın ve güzelce yıkayın."", ""Üstüne bolca tuz serpip güzelce yoğurun, böylece acı sularını salmış olacaklar. Ardından tekrar bol suyla yıkayın ve süzün."", ""Yıkadığınız zahterleri bir kaba alın. Üstlerine ince doğranmış taze soğanları ve maydanozları ekleyin."", ""Sarımsakları rendeleyin, nar ekşisi ve zeytinyağını da ilave edin, tadına bakın ve ihtiyaca göre tuz da ekleyip güzelce harmanlayın."", ""Domatesle süsleyip servis edin.""]"
33a67019-eb30-465b-9880-eac93569eff5,Gambas al cava. Receta fácil para la cena de Nochevieja,Spain,"Gambas al cava, una receta fácil y sabrosa ideal para la cena de Nochevieja. Disfruta de un plato delicioso sin complicaciones.",Otros,"[""Carmen Tía Alia"", ""Carmen Tía Alia"", ""Después del primer ataque Nochebuena-Navidad, volvemos con la planificación del menú de Nochevieja y muchas ganas de celebrar la salida del año. Una ocasión para disfrutar con amigos y familiares, procurando relajarnos y no tener que estar pendientes de la cocina. Para conseguirlo os proponemos estasgambas al cava, una receta fácil y sabrosacon la que os vais a chupar los dedos (literalmente)."", ""Quien dicegambas al cava, dice tambiéngamboneso langostinos. Estos últimos son más económicos, así que podemos abaratar el coste y disfrutar igualmente de este entrante tan fácil y rico. El cocinado del marisco en el horno es una manera fabulosa de prepararlo, queda jugoso, se prepara de un tirón y no se ensucia más que una bandeja. Una receta que, por muchas razones, es para no dejar pasar.""]","[""Carmen Tía Alia"", ""Carmen Tía Alia"", ""Después del primer ataque Nochebuena-Navidad, volvemos con la planificación del menú de Nochevieja y muchas ganas de celebrar la salida del año. Una ocasión para disfrutar con amigos y familiares, procurando relajarnos y no tener que estar pendientes de la cocina. Para conseguirlo os proponemos estasgambas al cava, una receta fácil y sabrosacon la que os vais a chupar los dedos (literalmente)."", ""Quien dicegambas al cava, dice tambiéngamboneso langostinos. Estos últimos son más económicos, así que podemos abaratar el coste y disfrutar igualmente de este entrante tan fácil y rico. El cocinado del marisco en el horno es una manera fabulosa de prepararlo, queda jugoso, se prepara de un tirón y no se ensucia más que una bandeja. Una receta que, por muchas razones, es para no dejar pasar."", ""Pelamos y picamos los dientes de ajo finamente y los colocamos en un cuenco.Si usamos perejil fresco, lo lavamos bien con agua fría y lo escurrimos. Separamos las hojas de los tallos (desechando estos últimos) y las picamos finamente. Las añadimos al ajo picado junto con el aceite de oliva virgen extra y un pellizco de sal gruesa. Removemos."", ""Si usamos perejil seco, solo necesitamos añadir una cucharadita al ajo picado y proseguir con la receta de igual manera."", ""Retiramos los bigotes largos de las gambas y las colocamos sobre una bandeja de horno. Extendemos la picada de ajo, perejil, aceite y sal sobre la superficie y regamos, cuidadosamente, con el cava. Horneamos a 200ºC durante cinco minutos. Volteamos y horneamos durante unos tres-cinco minutos más,sin pasarnos de un total de 10 minutos. Servimos inmediatamente."", ""La salsa que se forma con el cava y el jugo de las gambas al cocinarlas en el horno hace que unos trocitos de buen pan sean necesarios como acompañamiento de lasgambas al cava, aunque también podéis servirlas con unasalsa tártara casera. Vais a querer rebañar el plato hasta dejarlo limpio y brillante. Palabrita."", ""EnDAPnos encantan estas fiestasy tenemos miles derecetas de Navidadpara que aciertes seguro."", ""Si necesitasideas para platos concretos, aquí tienes un buen punto de partida:"", ""En Directo al Paladar |Cómo cocer langostinosEn Directo al Paladar |Cóctel de gambas""]"
ce34b896-4958-4457-a689-726d1249f814,Tahinli Vişneli Kakaolu Kek,Turkey,"Tahinli vişne ve kakuenin harmanlandığı, pratik ve lezzetli bir kek tarifi.",Tatlı,"[""1 su bardağı tam buğday unu"", ""1 su bardağı yarım yağlı süt"", ""2 adet yumurta"", ""3-4 yemek kaşığı pekmez (üzüm, keçiboynuzu)"", ""4 yemek kaşığı tahin"", ""1 su bardağı dut kurusu (rondoda çekilecek)"", ""2-3 yemek kaşığı ham kakao"", ""1 paket kabartma tozu"", ""1 çay kaşığı karbonat"", ""1 su bardağı vişne"", ""1/2 su bardağı ceviz içi (iri parça lanmış)""]","[""Yumurta, tahin, pekmez ve sütü bir kapta çırpın."", ""Daha sonra içerisine tüm kuru malzemeleri eleyin ve spatula ile alttan üste homojen oluncaya kadar karıştırın."", ""En son vişneleri ve cevizleri de ekleyerek karıştırın."", ""Kek harcını yağlanmış orta boy kare bir borcama aktarın. Üzerine tahin dökerek kürdan ile şekil verin."", ""Önceden ısıtılmış alt-üst 180 derece fırın ayarında 20-30 dakika kontrollü olarak pişirin. Afiyet olsun.""]"
71903c42-0e94-4fbc-96aa-da07b6cd5e54,Katıklı Dolma,Turkey,"Kıyma ve bulgurun harmanlandığı lezzetli katıklı dolma, sofraların vazgeçilmezi.",Ana Yemek,"[""1 kilogram kabak"", ""2 su bardağı köftelik bulgur"", ""300 gram kuzu kıyma"", ""2 yemek kaşığı reyhan"", ""1 adet soğan"", ""1 tatlı kaşığı salça"", ""1 tatlı kaşığı toz biber"", ""1 yemek kaşığı tuz"", ""3 yemek kaşığı zeytinyağı"", ""2 yemek kaşığı tereyağı (sos için)"", ""1 tatlı kaşığı kırmızı toz biber""]","[""Bütün malzemeleri bir kaba alıp iyice yoğuruyoruz. Kabaklarımızı iki parmak kalınlığında dilimleyip içini oyuyoruz."", ""Harcımızı elimizle sıkıp oyduğumuz kabakların içini dolduruyoruz. Tencereye dizip, su ekleyip pişiriyoruz."", ""Sarımsaklı yoğurt ve soslu yağ ile servis ediyoruz. Afiyet olsun.""]"
fee08696-fc32-4686-a79b-857d83614dfe,Mısır Unlu Ispanaklı Kurabiye,Turkey,"Lezzetli ve sağlıklı mısır unlu ıspanaklı kurabiye, lor peyniri ve taze ıspanakla hazırlanmış pratik bir atıştırmalıktır.",Tatlı,"[""1 adet yumurta"", ""1 su bardağı lor peyniri"", ""1 su bardağı doğranmış ıspanak"", ""1,5 su bardağı mısır unu"", ""2 yemek kaşığı zeytinyağı"", ""1 paket kabartma tozu"", ""1 tatlı kaşığı tuz""]","[""Yumurtayı bir güzel çırpalım. Yağımızı ekleyelim. Lor peynirlerini ilave edip, ıspanakları da ekleyip yavaşça unumuzu koyalım; kabartma tozunu, tuzu da ekleyip bir güzel yoğuralım."", ""180 derecede 30 dakika pişirelim. 25 tane çıkıyor. 1 tanesi 50 kalori civarında. Afiyet olsun.""]"
